X,Y,osm_id,amenity,name,brand,addr:housenumber,operator,construction,shop,addr:housename,leisure,layer,sport,historic,building,website,cuisine,brand:wikidata,brand:wikipedia,wheelchair,toilets:wheelchair,level,payment:mastercard,payment:american_express,capacity,addr:city,payment:cash,addr:postcode,description,outdoor_seating,opening_hours,payment:visa,delivery,phone,payment:debit_cards,takeaway,smoking,payment:credit_cards,email,addr:street,llbo,addr:province,addr:country,name:en,contact:facebook,alt_name,wheelchair:description,diet:halal,microbrewery,diet:vegan,diet:gluten_free,addr:unit,internet_access,short_name,Payments,year,cater,name:ko,drinking_water,internet_access:fee,drink,catering,addr:floor,old_name,indoor_seating,name_1,name:ar,drive_through,cuisine_1,cuisine_2,official_name,hst_number,payment:interac,payment:discover_card,facebook,name:ru,diet:vegetarian,air_conditioning,diet,addr:hamlet,eat_in,name:fr,dine_in,wifi,opendata:type,type,name:it,payment:bitcoin,atm,stars:system,stars,diet:pescetarian,diet:meat,bar,reservation,unit,addr:building,source_1,gst_number,capacity:indoors,capacity:outdoors,not:name,addr:place,owner,dog,name:vi,stars:date,payment:coins,payment:coinkite,url,fax,opening_hours:url,entrance,est_date,name:zh,take_out,max_occupancy,addr:subdistrict,toilets,toilets:access,wikipedia,wikidata,vacant,floor,FIXME,brewery,building:levels,wikipedia:en,start_date,store_ref,opening_hours:delivery,valet,parking,store_name,opening_hours:signed,seating,barbecue,self_service,halal,int_name,designation,contact:yellowpages,payment:notes,contact:yelp,nudism
-79.8157623,43.6822486,6546847855,restaurant,Wild Wing,Wild Wing,,,,,,,,,,,,chicken,Q8000869,en:Wild Wing Restaurants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8121267,43.683697,7402930176,restaurant,Osmow's,,25,,,,,,,,,,,,,,,,,,,,Brampton,,L7A 2G8,,,,,,,,,,,,Brisdale Drive,,ON,CA,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8129018,43.6842717,6546847866,restaurant,Osmow's,,,,,,,,,,,,,mediterranean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8070009,43.6867884,6546837484,restaurant,Jamaica Island,,,,,,,,,,,,,jamaican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8049351,43.6877611,5379771760,restaurant,Rajdhani Sweets and Restaurant,,,,,,,,,,,,,"indian;vegetarian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8049302,43.6882789,6546837472,restaurant,Island Vibez,,,,,,,,,,,,,jamaican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8356261,43.7052993,4413809292,restaurant,Royal Taste,,10990 Unit # 4,Surinder Chhinda,,,,,,,,,,indian,,,,,,,,,,,,,,Mo-Su 10:00-22:00,,,+1-905-846-1011,,,,,,Chinguacousy Road,,,,Royal Taste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8145983,43.7243307,1918832273,restaurant,Boar N Wing,,,,,,,,,,,,https://www.boarnwing.com/,,,,,,,,,,,,,,,,,,+1-905-495-0001,,,,,,,,,,,,Boar N Wing Sports Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8130813,43.7244312,1898960306,restaurant,Swiss Chalet,Swiss Chalet,,,,,,,,,,,,chicken,Q2372909,en:Swiss Chalet,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8775049,43.7588738,6026254689,restaurant,,,13691,,,,,,,,,,https://www.bramptonflightcentre.com/community/airport-services/restaurant-a-catering-services/,,,,,,,,,,Caledon,,L7C 3L7,,yes,Mo-Su 08:00-15:00,,,,,,no,,,McLaughlin Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8319766,43.7260759,3317158155,restaurant,New York Fried Chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8228383,43.7363611,1913557856,restaurant,Antica Osteria Italian Eatery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.0633842,43.7696972,3735326031,restaurant,The Mill Run Eatery,,102,,,,,,,,,,,cafe,,,,,,,,,Erin,,N0B 1T0,,,,,,,,,,,,Main Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deli,gourmet_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.0652089,43.7709067,2495284340,restaurant,Busholme Inn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-519-833-9119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.0290212,43.8314901,2142858216,restaurant,RJ Taste of Asia,,,,,,,,,,,,http://www.rjtasteofasia.ca/,,,,,,,,,,,,,,,,,,+1-519-316-7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.0416197,43.8933467,2486699987,restaurant,Highpoint Restaurant & Cafe,,20092,,,,,,,,,,http://highpoint-restaurant.blogspot.ca/,,,,,,,,,,,,,,,,,,+1-519-942-2384,,,,,,Hurontario Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.9986893,43.8619258,2103246721,restaurant,Inaka,,18492,,,,,,,,,,,japanese,,,,,,,,,Caledon,,L7K 0Y2,,,,,,+1-519-927-3133,,yes,,,,Hurontario Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.9946372,43.8601681,2129369342,restaurant,Dolce Family Ristorante,,,,,,,,,,,,https://dolcecaledon.ca/,italian,,,,,,,,,,,,,,,,,+1-519-927-1919,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.915642,43.8005075,1997280419,restaurant,Coffee Bean Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.9469998,43.8238557,2145572589,restaurant,Caledon Family Restaurant,,16560,,,,,,,,,,http://caledonfamilyrestaurant.com/,,,,,,,,,,Caledon,,,,,,,,+1-519-927-3514,,,,,,Hurontario Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.879035,43.773396,2486699999,restaurant,Red On1on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8730901,43.7702292,1997340974,restaurant,La Boca,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,+1-647-643-7574,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.9697966,43.9452109,1949299583,restaurant,Land & Fire,,,,,,,,,,,,http://www.landandfire.com/,,,,,,,,,,,,L7K 0A1,,,,,,+1-519-940-3473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8501106,43.8581131,2966001028,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8678551,43.8708945,3792832083,restaurant,Tom's Family Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8843451,43.8818802,2965999527,restaurant,Villa Caledon Inn,,16626,,,,,,,,,,http://villacaledoninn.com/,,,,,,,,,,Caledon East,,,,yes,"Mo off; Tu-We 15:00-21:30; Th-Fr 15:00-22:30; Sa 12:00-22:30; Su 12:00-20:30",,,+1-905-584-0033,,,,,,Airport Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7883951,43.5962407,416941159,restaurant,Montana's,Montana's,,,,,,,,,,,,barbecue,Q17022490,en:Montana's BBQ & Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montana's BBQ & Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7878143,43.5965598,1714830095,restaurant,India's Taste,,,,,,3075,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,Argentia Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7856379,43.5967566,1714830135,restaurant,Mizuki Grill,,,,,,,,,,,,http://www.mizukigrillteriyaki.com/,japanese,,,,,,,,,,,,,,,,,+1-905-824-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7857049,43.5968003,1714830170,restaurant,Sunset Grill,Sunset Grill,,,,,,,,,,,,american,Q62112489,en:Sunset Grill (Canadian restaurant chain),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7848801,43.5984021,1408923450,restaurant,Scores,Scores,,,,,,,,,,,,"chicken;barbecue",Q3476059,fr:Scores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7833781,43.598744,1408924316,restaurant,Moxie's,,,,,,,,,,,,,steak_house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7613295,43.6037836,4630226705,restaurant,GE Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7888372,43.6354514,7249184939,restaurant,Freshii,Freshii,,,,,,,,,,,,salad,Q5503051,en:Freshii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7885612,43.6356452,7249184946,restaurant,Red Chili Hakka Chinese Cuisine,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.756785,43.5957869,4013854365,restaurant,Ancila's Indian Cuisine,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,+1-905-593-9982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7576899,43.5961841,4013854367,restaurant,Aristotles Fine Dining,,,,,,,,,,,,http://aristotlessteakandseafood.com/,,,,,,,,,,,,,,,,,,+1-905-858-1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.757016,43.5960224,3068874039,restaurant,Lucy's Seafood Kitchen,,6905,,,,,,,,,,http://www.lucysseafoodkitchen.com,seafood,,,,,,,,,Mississauga,,L5N 6A3,,,,,,+1-905-567-8950,,,,,,Millcreek Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7566907,43.5960727,7373046513,restaurant,Karahi Point,,6905,,,,,,,,,,,indian,,,,,,,,,Mississauga,,L5N 6A3,,,,,,,,,,,,Millcreek Drive,,ON,CA,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7565382,43.5958444,3427084867,restaurant,Asian Wok 'n Roll,,,,,,,,,,,,http://www.asianwoknroll.com/,asian,,,,,,,,,,,,,,,,,+1-905-567-0088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7556503,43.6013656,1336855123,restaurant,TaZa Grill + Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7474409,43.5982942,4014895304,restaurant,Affy's Premium Grill,,,,,,,,,,,,http://www.affysgrill.com/,,,,,,,,,,,,,,,,,,+1-905-997-7774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7426087,43.6007811,4016655603,restaurant,Quest Restaurant & Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.750511,43.60933,1336824762,restaurant,Swiss Chalet,Swiss Chalet,,,,,,,,,,,,chicken,Q2372909,en:Swiss Chalet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.751055,43.610273,1336805812,restaurant,Boston Pizza,Boston Pizza,,,,,,,,,,,,pizza,Q894578,en:Boston Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7498611,43.6109669,2484539969,restaurant,Union Social Eatery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.749203,43.610891,1336828393,restaurant,Lena's Roti & Doubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.74932,43.610975,1336826781,restaurant,Focacia's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.749391,43.611012,1336826680,restaurant,Daal Roti,,6990,,,,,,,,,,,indian,,,,,,,,,Mississauga,,L5N 7H5,,no,,,,,,,,,,Financial Drive,,,,,,,,,,,,G-1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7393022,43.613996,7402969377,restaurant,Osmow's,,8205,,,,,,,,,,,,,,,,,,,,Brampton,,L6Y 1M1,,,,,,,,,,,,Financial Drive,,ON,CA,,,,,,,,,"1, Building P,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7348056,43.5974945,3458643220,restaurant,Skyway Jack's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-905-821-4055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7349124,43.5975439,3458643214,restaurant,Ming Room,,6461,,,,,,,,,,http://www.mingroom.com/,chinese,,,,,,,,,Mississauga,,,,,,,,+1-905-812-1234,,,,,,Mississauga Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875669905,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.735297,43.5979515,3458643221,restaurant,St. Louis Bar & Grill,St. Louis Bar & Grill,,,,,,,,,,,,chicken,Q65567668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7351742,43.5981402,3458643207,restaurant,Bliss Chinese Cuisine,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7350197,43.5983262,3458643211,restaurant,JJ,,,,,,,,,,,,www.spoonandfork.ca/jj-japanese-and-thai/welcome/,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7284911,43.6060567,4015590237,restaurant,Goldenview Chinese Restaurant,,,,,,,,,,,,http://www.goldenview.ca/,chinese,,,,,,,,,,,,,,,,,+1-905-821-1313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7678564,43.6553607,5367350225,restaurant,DelightPho,,45,,,,,,,,,,,vietnamese,,,,,,,,,Brampton,,L6Y 5Z6,"Vietnamese fusion, Authentic Vietnamese food",no,"Tu-Su 11:00-21:30, Su closed",,,+1-905-456-6651,,yes,,,,Dusk Drive,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.771931,43.6765961,7195504184,restaurant,Pampanga Cuisine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.768999,43.6760469,7195548290,restaurant,Stacy Lee's Family Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7695812,43.6764565,7195548286,restaurant,Eggsmart,,,,,,,,,,,,,breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7563389,43.6441491,603174118,restaurant,India Buffet,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7564181,43.6444066,7402956976,restaurant,Osmow's,,120,,,,,,,,,,,,,,,,,,,,Brampton,,L6Y 0L8,,,,,,,,,,,,Clementine Drive,,ON,CA,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.74715,43.6426071,4006780648,restaurant,India's Taste,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,+1-905-450-5959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7499873,43.6587065,5379784708,restaurant,Doaba Sweets Restaurant,,305,,,,,,,,,,,"indian;vegetarian",,,,,,,,,Brampton,,L6Y 2R2,,,,,,,,,,,,Charolais Boulevard,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7433106,43.6553617,7320195981,restaurant,The Indian Sweet House,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.741024,43.6576772,7195543531,restaurant,Indo-Canadian Food Hut,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7284978,43.6380904,4011412245,restaurant,Soaltee Restaurant,,,,,,,,,,,,http://soaltee.ca/,indian,,,,,,,,,,,,,,,,,+1-905-956-6111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.7398025,43.6666383,6566641277,restaurant,Seens Bar & Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
