X,Y,osm_id,amenity,addr:housenumber,name,brand,operator,shop,addr:housename,layer,sport,historic,building,website,cuisine,payment:mastercard,payment:american_express,capacity,addr:city,payment:cash,addr:postcode,description,outdoor_seating,opening_hours,payment:visa,delivery,phone,payment:debit_cards,takeaway,smoking,payment:credit_cards,email,addr:street,brand:wikidata,brand:wikipedia,llbo,addr:province,addr:country,contact:facebook,wheelchair:description,wheelchair,microbrewery,diet:vegan,diet:gluten_free,addr:unit,name:en,internet_access,diet:halal,Payments,year,name:ko,level,alt_name,internet_access:fee,drink,indoor_seating,name_1,catering,old_name,cuisine_1,cuisine_2,hst_number,payment:interac,payment:discover_card,facebook,name:ru,air_conditioning,diet,diet:vegetarian,addr:hamlet,short_name,dine_in,opendata:type,official_name,type,toilets:wheelchair,payment:bitcoin,diet:pescetarian,diet:meat,bar,stars,reservation,unit,addr:building,source_1,drive_through,gst_number,capacity:indoors,capacity:outdoors,not:name,addr:place,owner,stars:system,name:vi,stars:date,payment:coins,payment:coinkite,name:fr,url,fax,opening_hours:url,entrance,est_date,name:zh,max_occupancy,addr:subdistrict,toilets,toilets:access,wikipedia,wikidata,atm,vacant,floor,brewery,building:levels,wikipedia:en,start_date,store_ref,opening_hours:delivery,parking,store_name,opening_hours:signed,seating,barbecue,halal,int_name,designation,contact:yellowpages,payment:notes,contact:yelp,nudism
-79.6523283,43.9020511,2969568698,restaurant,5975,Raffaelle's Cantina,,,,,,,,,http://raffaelescantina.com/,italian,,,,,,,,,,,,+1-905-859-4429,,,,,,King Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.6258266,43.7849524,3905865010,restaurant,8280,Hakka Urban Bistro,,,,,,,,,,"Indian,_Hakka,_Thai",,,,Vaughan,,L4H 0R9,,no,"Mo-Fr 11:30-21:30; Sa 12:00-21:30; Su off",,no,+1-905-856-2422,,,no,,,Highway 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5528806,43.7900507,4029705190,restaurant,3900,Milestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,Highway 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5537373,43.7905773,6561911466,restaurant,110,Kayamono,,,,,,,,,http://www.kayamono.ca/,japanese,,,,Vaughan,,L4L 9K8,,,"Mo-Th 11:30-22:30; Fr-Sa 11:30-23:00; Su 12:00-22:30",,,+1-905-856-0089,,,,,,Windflower Gate,,,,Ontario,,,,,,,,G1,,,,,,,0,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5445615,43.7851112,3900810213,restaurant,31,Symposium Cafe Restaurant & Lounge,,,,,,,,,https://symposiumcafe.com/locations/woodbridge-restaurants,"regional;burger;coffee_shop;sandwich;chicken;american;international;seafood",yes,yes,140,Woodbridge,yes,L4L 9K4,"BREAKFAST, BRUNCH, BURGERS, DESSERTS & MORE",yes,"Su-Th 08:00-24:00, Fr-Sa 08:00-01:00",yes,yes,+1-905-265-1099,yes,yes,no,yes,symposium.woodbridge@symposiumcafe.com,Colossus Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5494764,43.8037303,5303979903,restaurant,28,Ciao Roma,,,,,,,,,http://crpizza.ca/,pizza,,,,,,,,,,,,,,,,,,Roytec Road,,,,,,,,,,,,12A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5509505,43.8069225,4934016713,restaurant,8401,Cora,Cora,,,,,,,,,breakfast,,,,Vaughan,,L4L 1A6,,,,,,+1-905-850-8950,,,,,,Weston Road,Q2996960,en:Cora (restaurant),,,,,,,,,,4A,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.6027558,43.817671,599896652,restaurant,5100,St. Philip's Bakery,,,,,,,,,,,,,,Vaughan,,L4H 2J2,,,,,,,,,,,,Rutherford Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5499944,43.8284878,6909118991,restaurant,3560,Los Chicos Brasa at Vaughan,,,,,,,,,https://www.loschicosvaughan.com/,"Peruvian;South_American",,,,Woodbridge,,L4H 2J3,,,"Tu-Fr 16:00-22:00,Sa-Su 12:00-21:00",,yes,+1-905-250-1144,,yes,,,vaughan@loschicosbrasa.com,Rutherford Road,,,,Ontario,,,,yes,,,,36,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,4,recommended,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5421604,43.8258072,600243444,restaurant,1,The Pickle Barrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Pro Mills Drive,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5564708,43.8463391,7403770737,restaurant,3604,Osmow's,,,,,,,,,,,,,,Vaughan,,L6A 1S1,,,,,,,,,,,,Major MacKenzie Drive West,,,,ON,CA,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.556492,43.8465213,4742359321,restaurant,3604,Olive And Lemon,,,,,,,,,https://oliveandlemon.ca/,italian,,,,,,,,,,,,647-792-7950,,,,,,Major MacKenzie Drive West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5525689,43.8464488,5509200095,restaurant,3450,Symposium Cafe Restaurant & Lounge,,,,,,,,,https://symposiumcafe.com/locations/vaughan-restaurants,"regional;burger;coffee_shop;sandwich;chicken;american;international;seafood",yes,yes,140,Vaughan,yes,L4L 1A6,"BREAKFAST, BRUNCH, BURGERS, DESSERTS & MORE",yes,"Su-Th 08:00-24:00, Fr-Sa 08:00-01:00",yes,yes,+1-905-303-0333,yes,yes,no,yes,symposium.vaughan@symposiumcafe.com,Major Mackenzie Drive West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5315254,43.7739478,4328104031,restaurant,3330,La Campagna Italian Eatery,,,,,,,,,http://lacampagna400.com/,italian,,,,,,,,,,,,+1-905-738-0028,,yes,,,,Steeles Avenue West,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5004468,43.7701961,7403556371,restaurant,95,Osmow's,,,,,,,,,,,,,,North York,,M3J 0L1,,,,,,,,,,,,The Pond Road,,,,ON,CA,,,,,,,"40, Building C2,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4920612,43.7738252,1244924794,restaurant,4205,Osmow's,,,,,,,,,,"kebab;mediterranean;middle_eastern;Shawarma",,,,North York,,M3J 3T8,,,,,,,,yes,,,,Keele Street,,,,ON,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4920818,43.773895,7347032394,restaurant,4205,Tin Tin Congee,,,,,,,,,,chinese,,,,North York,,M3J 3T8,,,,,,,,,,,,Keele Street,,,,ON,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4937091,43.7823836,3506191088,restaurant,2180,Tatiana Restaurant and Banquet Hall,,,,,,,,,http://tatianabanquethall.com/,,,,,Vaughan,,L4K 2Z5,,,,,,+1-905-761-1028,,,,,,Steeles Avenue West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 and 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.490366,43.7821948,2295323972,restaurant,2777,Blueberry Hill,,,,,,,,,,,,,,North York,,,,,,,,,,,,,,Steeles Avenue West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4909947,43.7828548,3506137377,restaurant,2150,,,,,,,,,,,chinese,,,,Vaughan,,,,,,,,,,,,,,Steeles Avenue West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4777191,43.7852003,7403575138,restaurant,2215,Osmow's,,,,,,,,,,,,,,North York,,M3J 3N2,,,,,,,,,,,,Steeles Avenue West,,,,ON,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5340913,43.8317937,3662263616,restaurant,3120,Nino D'Aversa,,,,,,,,,,italian,,,,Vaughan,,L4K 0B1,,,,,,+1-905-832-8395,,yes,no,,,Rutherford Road,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5271585,43.8318682,4032140089,restaurant,2839,Ascott Parc Event Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rutherford Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5227829,43.8310151,4032166842,restaurant,1680,Terrace Banquet Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,Creditstone Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5206862,43.834561,7403756279,restaurant,2620,Osmow's,,,,,,,,,,,,,,Vaughan,,L4K 0H1,,,,,,,,,,,,Rutherford Road,,,,ON,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5340855,43.8499214,7129312192,restaurant,2921,Me Va Me Kitchen Express,,,,,,,,,,mediterranean,,,,Vaughan,,L6A3N9,,,,,,,,,,,,Major MacKenzie Drive West,,,,Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.50922,43.8379125,4030079414,restaurant,9300,Brookelynn's Bistro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4699465,43.8459487,4401570358,restaurant,1076,Senbazuru Sushi Bar,,,,,,,,,,,,,,Maple,,,,,"Mo-Th 11:00-21:30, Fr-Sa 11:00-23:00, Su 11:00-22:00",,,+1-289-304-8338,,,,,,Rutherford Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4598283,43.8477756,1832708891,restaurant,9302,Me-Va-Me Restaurant,,,,,,,,,,,,,,Vaughan,,,,,Mo-Su 11:30-23:00,,,,,,,,,Bathurst Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5099809,43.9330817,3588058729,restaurant,1700,Posto Panino,,,,,,,,,http://www.postopanino.com/,"pizza;sandwich",,,,King City,,L7B 0N1,,,,,,+1-905-833-3328,,,,,info@postopanino.com,King Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5096257,43.9331862,3489998364,restaurant,1700,Sunset Grill,Sunset Grill,,,,,,,,http://www.sunsetgrill.ca,american,,,,King City,,L7B 0N1,,,"Mo-Fr 07:00-15:00; Sa-Su 07:00-15:30",,,+1-905-833-2222,,yes,no,,,King Road,Q62112489,en:Sunset Grill (Canadian restaurant chain),,,,,,,,,,N4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5059928,43.9341469,4080849543,restaurant,1700,Wild Wing,Wild Wing,,,,,,,,,chicken,,,,King City,,L7B 0N1,,,"Su-We 11:00-24:00; Th-Sa 11:00-01:00",,,+1-905-539-9464,,,,,ww150@bestchickenwings.com,King Road,Q8000869,en:Wild Wing Restaurants,,,,,,,,,,3 & 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,business_card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5064922,43.9343536,5362616490,restaurant,1700,Motorino,,,,,,,,,https://www.motorinoenoteca.com/king-city.html,italian,,,,King City,,L7B 0N1,,,"Su-Th 12:00-22:00; Fr-Sa 12:00-23:00",,,+1-905-833-2426,,,,,,King Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4552974,43.944734,6621643706,restaurant,13008,Swiss Chalet,Swiss Chalet,,,,,,,,,chicken,,,,Richmond Hill,,L4E 3S8,,,,,,+1-905-773-1988,,,,,,Yonge Street,Q2372909,en:Swiss Chalet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,100803717RT1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.0548217,43.9730453,1889513021,restaurant,307388,Black Birch Restaurant,,,,,,,,,http://www.blackbirchrestaurant.com,,,,,,,,,,,,,+1-519-938-2333,,,,,,Hockley Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.805234,44.0199295,1890920455,restaurant,60,Village Pizza,,,,,,,,,http://thevillagepizza.ca,pizza,,,,,,L0G 1W0,,,,,,,,,,,,Queen Street South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8072844,44.022166,1705354791,restaurant,24,A Taste of Freedom,,,,,,,,,http://atasteoffreedominn.com,french,,,,New Tecumseth,,L0G 1W0,,,,,,,,no,,,,Mill Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8054498,44.0222123,1705354798,restaurant,5,Cedar Kitchen,,,,,,,,,,,,,,New Tecumseth,,L0G 1W0,,,,,,,,yes,,,,Queen Street South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.9941254,44.123086,2984770969,restaurant,995722,The Globe Restaurant,,,,,,,,,thegloberestaurant.ca,,,,,Town of Mono (Rosemont),,L9V 1E1,,,We-Mo 12:00-21:00,,,+1-705-435-6981,,,,,,Mono-Adjala Townline,,,,,,,,,,,,,,,,,,,,The Globe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8824898,44.1473905,3561110722,restaurant,117,Symposium Cafe Restaurant & Lounge,,,,,,,,,https://symposiumcafe.com/locations/alliston-restaurants,"breakfast;burger;coffee_shop;dessert;sandwich;chicken;american;international;seafood",yes,yes,210,Alliston,yes,L9R 0E9,,yes,"Su-Th 08:00-24:00, Fr-Sa 08:00-01:00",yes,no,+1-705-435-2488,yes,yes,no,yes,symposium.alliston@symposiumcafe.com,Young Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8825832,44.1493918,5341720453,restaurant,36,China Wok,,,,,,,,,,chinese,,,,Alliston,,L9R 1P8,,,"Mo-Th 11:00-22:00, Fr 11:00-23:00, Sa 12:00-23:00, Su 12:00-22:00",,,+1-705-434-0888,,yes,no,,,Young Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8790685,44.1485054,7365278167,restaurant,13,Eden Grill,,,,,,,,,,,,,,Alliston,,L9R 1B5,,,,,,,,,,,,Young Street,,,,ON,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8813109,44.1489145,5341720451,restaurant,36,Halibut House,,,,,,,,,,fish_and_chips,,,,Alliston,,L9R 1P8,,,,,,+1-705-435-8889,,yes,no,,,Young Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8716731,44.1527081,7399974992,restaurant,33,Indian Flames,,,,,,,,,,indian,,,,Alliston,,L9R 1J3,,,,,,,,,,,,Paris Street,,,,ON,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.8043972,44.0193393,1890928950,restaurant,81,C.W. Coops,,,,,,,,,,,,,,,,L0G 1W0,,,,,,,,,,,,Queen Street South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.6828803,44.0008162,5167971911,restaurant,174,Port Soirée Restaurant Café,,,,,,,,,,,,,,,,,,,,,,,,,,,,Main Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.6792876,44.0116585,3475604659,restaurant,6048,Schomberg Delight Chinese Food,,,,,,,,,,chinese,,,,Schomberg,,L0G 1T0,,,,,,,,,,,,Highway 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4552853,43.9514284,3662263617,restaurant,13237,Symposium Cafe Restaurant & Lounge,,,,,,,,,https://symposiumcafe.com/locations/richmond-hill-restaurants,"regional;burger;coffee_shop;sandwich;chicken;american;seafood",yes,yes,140,Richmond Hill,yes,L4E 1B6,"BREAKFAST, BRUNCH, BURGERS, DESSERTS & MORE",yes,"Su-Th 08:00-24:00; Fr-Sa 08:00-01:00",yes,yes,+1-905-773-1118,yes,yes,no,yes,symposium.richmondhill@symposiumcafe.com,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4559853,43.9543887,4145847053,restaurant,13461,Wild Wing,Wild Wing,,,,,,,,,chicken,,,,Richmond Hill (Oak Ridges),,L4E 0L2,,,,,,+1-905-773-4929,,,,,,Yonge Street,Q8000869,en:Wild Wing Restaurants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4755852,43.9985985,4830838601,restaurant,126,O-Genki Japanese Restaurent,,,,,,,,,https://genkijapanese.info/,japanese,,,,Aurora,,L4G 2N9,,no,"Tu 11:00-21:30; We 11:00-21:30; Th 11:00-21:30; Fr 11:00-22:00; Sa 11:00-22:00; Su 11:00-21:30",,,+1-905-713-1368,,yes,no,,,Wellington Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4750977,43.9986748,4830853603,restaurant,126,Stanley's Fish And Chips,,,,,,,,,http://stanleysfishaurora.ca,fish_and_chips,,,,Aurora,,L4G 2N9,,no,"Tu 11:00-20:00, We 11:00-20:00, Th 11:00-20:00, Fr 11:00-20:30, Sa 11:00-20:00, Su closed, Mo 11:00-20:00",,,+1-905-727-9996,,yes,no,,,Wellington Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4656777,43.9896949,2866326377,restaurant,14834,Wimpy's Diner,,,,,,,,,,,,,,Aurora,,L4G 1N2,,,,,,+1-905-841-0038,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4746679,43.9988154,7402760072,restaurant,126,Osmow's,,,,,,,,,,,,,,Aurora,,L4G 2N9,,,,,,,,,,,,Wellington Street West,,,,ON,CA,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.467618,43.9984217,4931116321,restaurant,15198,T.C.'s Burgers,,,,,,,,,,,,,,,,,,,"Th,Fr 10:00-21:00; Mo-We,Sa 10:00-20:00",,,+1-905-841-1380,,,,,,Yonge St.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.5907955,44.1094134,7402892720,restaurant,459,Osmow's,,,,,,,,,,,,,,Bradford,,L3C 0C1,,,,,,,,,,,,Holland Street West,,,,ON,CA,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.477901,44.0477958,4643257851,restaurant,17215,The Pickle Barrel,,,,,,,,,,burger,,,100,Newmarket,,L3Y 4W5,,yes,09:00-23:00,,yes,,,yes,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4820982,44.0539164,4909460704,restaurant,17480,Topper's Pizza,Topper's Pizza,,,,,,,,http://www.toppers.ca/index.html,pizza,,,,,,,,,,,,310-7171,,,,,,Yonge Street,Q7825105,en:Topper's Pizza (Canadian restaurant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toppers Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4813123,44.0541805,4909416892,restaurant,17480,Mamma Mia Trattoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4798821,44.0501168,4643121956,restaurant,17310,Pita and Grill,,,,,,,,,,shawarma,,,0,Newmarket,,L3Y 7R9,Highly rated shawarma place.,no,11:00-21:00,,,,,yes,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4786516,44.0509179,6116040793,restaurant,17335,Tom & Jerry's Bistro,,,,,,,,,,,,,,Newmarket,,L3Y 8Z2,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4752237,44.0545216,4909695699,restaurant,130,Fish & Chips,,,,,,,,,,,,,,Newmarket,,,,,,,,,,,,,,Davis Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4751459,44.054539,4909695700,restaurant,130,Pho-Nomenal,,,,,,,,,,,,,,Newmarket,,,,,,,,,,,,,,Davis Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4734861,44.0336393,4619357636,restaurant,16635,Com Pho Asia,,,,,,,,,,vietnamese,,,,Newmarket,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
